 256 2
   5.2229083E+00   5.5980253E+00
   3.7250920E+00   4.1559152E+00
   1.3369753E+00   1.9172352E-01
  -4.7887688E-01  -1.9500460E+00
  -2.0598448E+00  -2.1982386E+00
  -3.4168153E+00  -2.6900700E+00
  -1.3968720E-01   2.7178796E-01
   4.2450226E+00   4.1376017E+00
   4.3889256E+00   3.7798831E+00
   4.1900684E+00   5.9193130E+00
   2.0201238E+00   1.9219558E-01
   1.4622293E-02  -4.8504142E-01
  -3.2922529E+00  -2.2460346E+00
  -2.3335242E-01  -5.3029289E-01
   3.3367093E+00   6.5599687E-01
   2.0951225E+00   2.5040406E+00
   1.8832807E+00   2.7109829E+00
   2.0475453E+00   3.3898390E+00
   4.9054920E+00   3.1047184E+00
  -2.5717813E-01  -2.3792602E+00
  -8.0826483E-01  -1.1075283E+00
  -2.0096090E+00  -2.9577665E+00
  -2.8115604E+00  -2.8912728E+00
  -1.4386561E+00  -1.6782112E+00
   1.8880351E+00  -6.2399467E-01
   2.4451285E+00   3.1328480E+00
   2.8766206E+00   3.2297906E+00
   1.5395217E+00   1.7768984E+00
   5.1434811E-01   1.3356570E-01
   4.3423222E-01  -4.1478979E-01
  -1.5369078E-01  -7.7053224E-01
  -5.0220696E-01  -5.4193645E-01
  -1.4997078E+00  -2.2225041E-01
  -4.9895016E-01  -1.7094797E+00
  -1.9073956E+00  -2.3733439E+00
  -3.0703583E+00  -3.3049694E+00
  -2.9284060E+00  -2.7217273E+00
  -2.4591282E+00  -1.2057528E+00
  -4.0109127E+00  -1.8289210E+00
  -2.0714450E+00  -1.6554243E+00
  -1.0551278E+00  -2.3601924E+00
  -8.2311602E-01  -7.0937553E-01
  -5.5880222E-01  -7.5692561E-01
  -2.1564197E+00  -1.9277154E+00
  -1.3856755E+00  -1.2098832E+00
  -1.1187883E+00  -1.4103360E+00
  -1.7120439E+00  -9.1781291E-01
  -7.2003501E-01  -1.7372046E-01
   1.1853298E-01   5.2563853E-01
   7.4897393E-01   1.2831152E+00
   2.1104319E+00   2.0765222E+00
   1.7246672E+00   3.9687508E+00
   3.1288371E+00   1.3704512E+00
   3.7106220E+00   2.2091579E+00
   5.5244196E+00   5.6172557E+00
   5.6203529E+00   4.2448452E+00
   4.2989450E+00   3.1881001E+00
   4.3866596E+00   6.1095096E+00
   3.5897635E+00   2.1854143E+00
  -5.3212488E-01  -5.5781920E-01
  -6.6411366E-01   1.1121130E+00
  -1.0060303E+00   5.2510191E-02
   3.1834045E+00   2.9953899E+00
   1.5350809E+00   1.7362498E+00

